scene,status,skip_reason,resolution,image_dir,ckpt_path,num_images,splat_count,psnr,ssim,lpips
02f95476b5354e8e97ca5e5b04d94f4a,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/02f95476b5354e8e97ca5e5b04d94f4a/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/02f95476b5354e8e97ca5e5b04d94f4a/splatfacto/nerfstudio_models/step-000010001.ckpt,128,70225,,,
02fe2d0218f44acd93a2a5b6bf217f41,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/02fe2d0218f44acd93a2a5b6bf217f41/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/02fe2d0218f44acd93a2a5b6bf217f41/splatfacto/nerfstudio_models/step-000010001.ckpt,128,59691,,,
02fe2d0218f44acd93a2a5b6bf217f41,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/02fe2d0218f44acd93a2a5b6bf217f41/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/02fe2d0218f44acd93a2a5b6bf217f41/splatfacto/nerfstudio_models/step-000010001.ckpt,128,43734,,,
02fe93ba44df43d2b0fc7140a78cd9d8,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/02fe93ba44df43d2b0fc7140a78cd9d8/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/02fe93ba44df43d2b0fc7140a78cd9d8/splatfacto/nerfstudio_models/step-000010001.ckpt,128,50885,,,
02fe93ba44df43d2b0fc7140a78cd9d8,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/02fe93ba44df43d2b0fc7140a78cd9d8/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/02fe93ba44df43d2b0fc7140a78cd9d8/splatfacto/nerfstudio_models/step-000010001.ckpt,128,27470,,,
030461a209114c5683da9fd207d11da1,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/030461a209114c5683da9fd207d11da1/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/030461a209114c5683da9fd207d11da1/splatfacto/nerfstudio_models/step-000010001.ckpt,128,56537,,,
030461a209114c5683da9fd207d11da1,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/030461a209114c5683da9fd207d11da1/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/030461a209114c5683da9fd207d11da1/splatfacto/nerfstudio_models/step-000010001.ckpt,128,47363,,,
0307d6c74e664513971889eb69afbe57,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0307d6c74e664513971889eb69afbe57/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0307d6c74e664513971889eb69afbe57/splatfacto/nerfstudio_models/step-000010001.ckpt,128,50063,,,
0307d6c74e664513971889eb69afbe57,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0307d6c74e664513971889eb69afbe57/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0307d6c74e664513971889eb69afbe57/splatfacto/nerfstudio_models/step-000010001.ckpt,128,32342,,,
0309f2d308df42b493f9f1bc01bc4b22,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0309f2d308df42b493f9f1bc01bc4b22/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0309f2d308df42b493f9f1bc01bc4b22/splatfacto/nerfstudio_models/step-000010001.ckpt,128,17763,,,
0309f2d308df42b493f9f1bc01bc4b22,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0309f2d308df42b493f9f1bc01bc4b22/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0309f2d308df42b493f9f1bc01bc4b22/splatfacto/nerfstudio_models/step-000010001.ckpt,128,10653,,,
030e6fbd852f413696ba2adf1a697ea7,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/030e6fbd852f413696ba2adf1a697ea7/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/030e6fbd852f413696ba2adf1a697ea7/splatfacto/nerfstudio_models/step-000010001.ckpt,128,125562,,,
030e6fbd852f413696ba2adf1a697ea7,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/030e6fbd852f413696ba2adf1a697ea7/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/030e6fbd852f413696ba2adf1a697ea7/splatfacto/nerfstudio_models/step-000010001.ckpt,128,69517,,,
030f87a1ac0a48f6886e63fa93aa9f36,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/030f87a1ac0a48f6886e63fa93aa9f36/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/030f87a1ac0a48f6886e63fa93aa9f36/splatfacto/nerfstudio_models/step-000010001.ckpt,128,71515,,,
030f87a1ac0a48f6886e63fa93aa9f36,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/030f87a1ac0a48f6886e63fa93aa9f36/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/030f87a1ac0a48f6886e63fa93aa9f36/splatfacto/nerfstudio_models/step-000010001.ckpt,128,50469,,,
031308c59ebb4588b95d1f9f8e706c06,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031308c59ebb4588b95d1f9f8e706c06/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031308c59ebb4588b95d1f9f8e706c06/splatfacto/nerfstudio_models/step-000010001.ckpt,128,38361,,,
031308c59ebb4588b95d1f9f8e706c06,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031308c59ebb4588b95d1f9f8e706c06/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031308c59ebb4588b95d1f9f8e706c06/splatfacto/nerfstudio_models/step-000010001.ckpt,128,34237,,,
0314ea6a8c5948ea83c2d85e837eec16,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0314ea6a8c5948ea83c2d85e837eec16/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0314ea6a8c5948ea83c2d85e837eec16/splatfacto/nerfstudio_models/step-000010001.ckpt,128,46766,,,
0314ea6a8c5948ea83c2d85e837eec16,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0314ea6a8c5948ea83c2d85e837eec16/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0314ea6a8c5948ea83c2d85e837eec16/splatfacto/nerfstudio_models/step-000010001.ckpt,128,46314,,,
03165d27979f45f694b226dff9cd57e9,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03165d27979f45f694b226dff9cd57e9/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03165d27979f45f694b226dff9cd57e9/splatfacto/nerfstudio_models/step-000010001.ckpt,128,56731,,,
03165d27979f45f694b226dff9cd57e9,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03165d27979f45f694b226dff9cd57e9/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03165d27979f45f694b226dff9cd57e9/splatfacto/nerfstudio_models/step-000010001.ckpt,128,32936,,,
03166e7f39484df6b60974792ad3da8d,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03166e7f39484df6b60974792ad3da8d/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03166e7f39484df6b60974792ad3da8d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,53407,,,
03166e7f39484df6b60974792ad3da8d,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03166e7f39484df6b60974792ad3da8d/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03166e7f39484df6b60974792ad3da8d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,62283,,,
031c860c0b5e48a2a655840443eec855,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031c860c0b5e48a2a655840443eec855/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031c860c0b5e48a2a655840443eec855/splatfacto/nerfstudio_models/step-000010001.ckpt,128,65637,,,
031c860c0b5e48a2a655840443eec855,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031c860c0b5e48a2a655840443eec855/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031c860c0b5e48a2a655840443eec855/splatfacto/nerfstudio_models/step-000010001.ckpt,128,54125,,,
031da0cc1c2f46e6be04facf2350ad6c,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031da0cc1c2f46e6be04facf2350ad6c/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031da0cc1c2f46e6be04facf2350ad6c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,31500,,,
031da0cc1c2f46e6be04facf2350ad6c,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031da0cc1c2f46e6be04facf2350ad6c/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031da0cc1c2f46e6be04facf2350ad6c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,12800,,,
031daaf8a2d74fc695bbcbb1cbcdc7c0,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031daaf8a2d74fc695bbcbb1cbcdc7c0/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031daaf8a2d74fc695bbcbb1cbcdc7c0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,66962,,,
031daaf8a2d74fc695bbcbb1cbcdc7c0,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031daaf8a2d74fc695bbcbb1cbcdc7c0/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031daaf8a2d74fc695bbcbb1cbcdc7c0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,17813,,,
031fc51e43854d1794022bb533e06f37,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031fc51e43854d1794022bb533e06f37/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031fc51e43854d1794022bb533e06f37/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44535,,,
031fc51e43854d1794022bb533e06f37,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031fc51e43854d1794022bb533e06f37/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031fc51e43854d1794022bb533e06f37/splatfacto/nerfstudio_models/step-000010001.ckpt,128,37952,,,
031fd1d6fb8c4bd7a02a923e79537e14,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/031fd1d6fb8c4bd7a02a923e79537e14/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/031fd1d6fb8c4bd7a02a923e79537e14/splatfacto/nerfstudio_models/step-000010001.ckpt,128,55420,,,
031fd1d6fb8c4bd7a02a923e79537e14,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/031fd1d6fb8c4bd7a02a923e79537e14/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/031fd1d6fb8c4bd7a02a923e79537e14/splatfacto/nerfstudio_models/step-000010001.ckpt,128,37344,,,
0326d930d18045b7a4ec7219d62779ee,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0326d930d18045b7a4ec7219d62779ee/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0326d930d18045b7a4ec7219d62779ee/splatfacto/nerfstudio_models/step-000010001.ckpt,128,82456,,,
0326d930d18045b7a4ec7219d62779ee,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0326d930d18045b7a4ec7219d62779ee/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0326d930d18045b7a4ec7219d62779ee/splatfacto/nerfstudio_models/step-000010001.ckpt,128,87074,,,
0330476ef25d4b6d8a3fb3fe00b7e28b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0330476ef25d4b6d8a3fb3fe00b7e28b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0330476ef25d4b6d8a3fb3fe00b7e28b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,79885,,,
0330476ef25d4b6d8a3fb3fe00b7e28b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0330476ef25d4b6d8a3fb3fe00b7e28b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0330476ef25d4b6d8a3fb3fe00b7e28b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,51031,,,
03314e69be634ced92a88957d89d394f,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03314e69be634ced92a88957d89d394f/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03314e69be634ced92a88957d89d394f/splatfacto/nerfstudio_models/step-000010001.ckpt,128,26795,,,
03314e69be634ced92a88957d89d394f,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03314e69be634ced92a88957d89d394f/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03314e69be634ced92a88957d89d394f/splatfacto/nerfstudio_models/step-000010001.ckpt,128,16398,,,
033a522edff441b99fab60dd79268277,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/033a522edff441b99fab60dd79268277/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/033a522edff441b99fab60dd79268277/splatfacto/nerfstudio_models/step-000010001.ckpt,128,146471,,,
033a522edff441b99fab60dd79268277,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/033a522edff441b99fab60dd79268277/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/033a522edff441b99fab60dd79268277/splatfacto/nerfstudio_models/step-000010001.ckpt,128,42452,,,
0341049d4e824646b1dec7cef28d991d,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0341049d4e824646b1dec7cef28d991d/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0341049d4e824646b1dec7cef28d991d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,36452,,,
0341049d4e824646b1dec7cef28d991d,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0341049d4e824646b1dec7cef28d991d/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0341049d4e824646b1dec7cef28d991d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,32826,,,
034bb83d18684a8eada6d84f89ef4886,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/034bb83d18684a8eada6d84f89ef4886/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/034bb83d18684a8eada6d84f89ef4886/splatfacto/nerfstudio_models/step-000010001.ckpt,128,212566,,,
034bb83d18684a8eada6d84f89ef4886,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/034bb83d18684a8eada6d84f89ef4886/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/034bb83d18684a8eada6d84f89ef4886/splatfacto/nerfstudio_models/step-000010001.ckpt,128,67712,,,
034cddf8b3ed47bc8fc9f828de57c0cd,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/034cddf8b3ed47bc8fc9f828de57c0cd/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/034cddf8b3ed47bc8fc9f828de57c0cd/splatfacto/nerfstudio_models/step-000010001.ckpt,128,82557,,,
034cddf8b3ed47bc8fc9f828de57c0cd,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/034cddf8b3ed47bc8fc9f828de57c0cd/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/034cddf8b3ed47bc8fc9f828de57c0cd/splatfacto/nerfstudio_models/step-000010001.ckpt,128,85515,,,
034e9c5c97204146b75a5137d62204fc,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/034e9c5c97204146b75a5137d62204fc/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/034e9c5c97204146b75a5137d62204fc/splatfacto/nerfstudio_models/step-000010001.ckpt,128,50613,,,
034e9c5c97204146b75a5137d62204fc,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/034e9c5c97204146b75a5137d62204fc/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/034e9c5c97204146b75a5137d62204fc/splatfacto/nerfstudio_models/step-000010001.ckpt,128,35607,,,
034fe25f2a2c479f83483408f3bc3657,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/034fe25f2a2c479f83483408f3bc3657/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/034fe25f2a2c479f83483408f3bc3657/splatfacto/nerfstudio_models/step-000010001.ckpt,128,164732,,,
034fe25f2a2c479f83483408f3bc3657,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/034fe25f2a2c479f83483408f3bc3657/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/034fe25f2a2c479f83483408f3bc3657/splatfacto/nerfstudio_models/step-000010001.ckpt,128,42586,,,
03501ff5156d44e8aa57b4684eda6400,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03501ff5156d44e8aa57b4684eda6400/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03501ff5156d44e8aa57b4684eda6400/splatfacto/nerfstudio_models/step-000010001.ckpt,128,137310,,,
03501ff5156d44e8aa57b4684eda6400,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03501ff5156d44e8aa57b4684eda6400/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03501ff5156d44e8aa57b4684eda6400/splatfacto/nerfstudio_models/step-000010001.ckpt,128,128635,,,
03540c9fdc1c47edbe4d254fb5779e5d,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03540c9fdc1c47edbe4d254fb5779e5d/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03540c9fdc1c47edbe4d254fb5779e5d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,113592,,,
03540c9fdc1c47edbe4d254fb5779e5d,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03540c9fdc1c47edbe4d254fb5779e5d/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03540c9fdc1c47edbe4d254fb5779e5d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,66001,,,
03550a3529c24611a12aa158747374e0,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03550a3529c24611a12aa158747374e0/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03550a3529c24611a12aa158747374e0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,75625,,,
03550a3529c24611a12aa158747374e0,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03550a3529c24611a12aa158747374e0/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03550a3529c24611a12aa158747374e0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,55110,,,
03554d2ffc584dea9933eb706e919f66,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03554d2ffc584dea9933eb706e919f66/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03554d2ffc584dea9933eb706e919f66/splatfacto/nerfstudio_models/step-000010001.ckpt,128,206332,,,
03554d2ffc584dea9933eb706e919f66,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03554d2ffc584dea9933eb706e919f66/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03554d2ffc584dea9933eb706e919f66/splatfacto/nerfstudio_models/step-000010001.ckpt,128,98997,,,
0357e7a994d0471391197a2f613be439,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0357e7a994d0471391197a2f613be439/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0357e7a994d0471391197a2f613be439/splatfacto/nerfstudio_models/step-000010001.ckpt,128,89078,,,
0357e7a994d0471391197a2f613be439,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0357e7a994d0471391197a2f613be439/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0357e7a994d0471391197a2f613be439/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44169,,,
035c0074e13f4e69a2abe1dd51ed820a,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/035c0074e13f4e69a2abe1dd51ed820a/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/035c0074e13f4e69a2abe1dd51ed820a/splatfacto/nerfstudio_models/step-000010001.ckpt,128,146643,,,
035c0074e13f4e69a2abe1dd51ed820a,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/035c0074e13f4e69a2abe1dd51ed820a/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/035c0074e13f4e69a2abe1dd51ed820a/splatfacto/nerfstudio_models/step-000010001.ckpt,128,88089,,,
035d14abda6c4b6d894c6f09c9c04ecf,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/035d14abda6c4b6d894c6f09c9c04ecf/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/035d14abda6c4b6d894c6f09c9c04ecf/splatfacto/nerfstudio_models/step-000010001.ckpt,128,82332,,,
035d14abda6c4b6d894c6f09c9c04ecf,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/035d14abda6c4b6d894c6f09c9c04ecf/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/035d14abda6c4b6d894c6f09c9c04ecf/splatfacto/nerfstudio_models/step-000010001.ckpt,128,57881,,,
0360390453aa43aba5f3b018bf542b46,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0360390453aa43aba5f3b018bf542b46/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0360390453aa43aba5f3b018bf542b46/splatfacto/nerfstudio_models/step-000010001.ckpt,128,77743,,,
0360390453aa43aba5f3b018bf542b46,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0360390453aa43aba5f3b018bf542b46/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0360390453aa43aba5f3b018bf542b46/splatfacto/nerfstudio_models/step-000010001.ckpt,128,60100,,,
03638af12af54b3b89e655005de8fa68,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03638af12af54b3b89e655005de8fa68/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03638af12af54b3b89e655005de8fa68/splatfacto/nerfstudio_models/step-000010001.ckpt,128,81388,,,
03638af12af54b3b89e655005de8fa68,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03638af12af54b3b89e655005de8fa68/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03638af12af54b3b89e655005de8fa68/splatfacto/nerfstudio_models/step-000010001.ckpt,128,79318,,,
03638bc34bae45bbbc1ca4dfe491c767,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03638bc34bae45bbbc1ca4dfe491c767/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03638bc34bae45bbbc1ca4dfe491c767/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44615,,,
03638bc34bae45bbbc1ca4dfe491c767,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03638bc34bae45bbbc1ca4dfe491c767/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03638bc34bae45bbbc1ca4dfe491c767/splatfacto/nerfstudio_models/step-000010001.ckpt,128,38534,,,
036c12aa529245c9b97df1783db7e7a0,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/036c12aa529245c9b97df1783db7e7a0/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/036c12aa529245c9b97df1783db7e7a0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,80302,,,
036c12aa529245c9b97df1783db7e7a0,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/036c12aa529245c9b97df1783db7e7a0/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/036c12aa529245c9b97df1783db7e7a0/splatfacto/nerfstudio_models/step-000010001.ckpt,128,53246,,,
037285b2ed5244f1a52ba678e5112cec,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/037285b2ed5244f1a52ba678e5112cec/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/037285b2ed5244f1a52ba678e5112cec/splatfacto/nerfstudio_models/step-000010001.ckpt,128,40280,,,
037285b2ed5244f1a52ba678e5112cec,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/037285b2ed5244f1a52ba678e5112cec/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/037285b2ed5244f1a52ba678e5112cec/splatfacto/nerfstudio_models/step-000010001.ckpt,128,19655,,,
03729487dbc847faaca77fc959cf2930,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03729487dbc847faaca77fc959cf2930/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03729487dbc847faaca77fc959cf2930/splatfacto/nerfstudio_models/step-000010001.ckpt,128,55906,,,
03729487dbc847faaca77fc959cf2930,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03729487dbc847faaca77fc959cf2930/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03729487dbc847faaca77fc959cf2930/splatfacto/nerfstudio_models/step-000010001.ckpt,128,48478,,,
037473db36bf404fa4f4edf38efd63c2,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/037473db36bf404fa4f4edf38efd63c2/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/037473db36bf404fa4f4edf38efd63c2/splatfacto/nerfstudio_models/step-000010001.ckpt,128,95085,,,
037473db36bf404fa4f4edf38efd63c2,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/037473db36bf404fa4f4edf38efd63c2/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/037473db36bf404fa4f4edf38efd63c2/splatfacto/nerfstudio_models/step-000010001.ckpt,128,60371,,,
03757c950b14425ba5480a3850d01394,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/03757c950b14425ba5480a3850d01394/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/03757c950b14425ba5480a3850d01394/splatfacto/nerfstudio_models/step-000010001.ckpt,128,48437,,,
03757c950b14425ba5480a3850d01394,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/03757c950b14425ba5480a3850d01394/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/03757c950b14425ba5480a3850d01394/splatfacto/nerfstudio_models/step-000010001.ckpt,128,33629,,,
